"Iteration"	"posterior"	"NumSpeciation"	"numExtinction"	"numMassExtinctions"
76400	-1831.0473335527	1	1	3
76500	-1824.16817953205	1	2	1
76600	-1824.0112025841	1	1	2
76700	-1825.0085190325	1	1	2
76800	-1819.61680873738	1	1	1
76900	-1834.92848812564	3	1	3
77000	-1823.96674594885	1	1	2
77100	-1825.46530597644	2	1	2
77200	-1831.44938645565	3	1	2
77300	-1830.25174715711	1	1	3
77400	-1826.86745019272	1	1	3
77500	-1833.91362271443	1	1	4
77600	-1827.193839433	2	1	2
77700	-1833.26595555471	2	1	4
77800	-1834.89226031811	2	1	4
77900	-1827.24897569997	1	1	2
78000	-1823.95101426028	1	1	2
78100	-1822.79322577091	1	1	3
78200	-1819.12638519172	1	1	1
78300	-1845.19757427192	1	1	5
78400	-1826.22669467948	1	1	3
78500	-1832.76944981804	1	1	2
78600	-1829.11519250754	2	1	3
78700	-1838.96660944915	1	1	5
78800	-1842.46990662619	1	1	5
78900	-1848.35096193557	1	1	6
79000	-1844.39507418373	4	1	4
79100	-1829.27155157404	3	1	2
79200	-1822.56708546821	2	1	1
79300	-1822.89171466382	1	1	2
79400	-1825.67054301701	1	1	2
79500	-1836.00889453385	1	1	4
79600	-1829.07526893472	2	1	3
79700	-1832.95036821976	2	1	2
79800	-1839.88848720583	2	2	4
79900	-1818.99669182436	1	1	1
80000	-1822.30785828667	1	1	1
80100	-1824.44681307702	1	1	0
80200	-1829.56010989305	2	1	2
80300	-1843.44080424481	1	1	4
80400	-1828.2483477574	1	1	3
80500	-1832.25176312419	2	1	3
80600	-1829.89171875492	1	1	3
80700	-1836.66592735925	1	1	4
80800	-1830.77582578459	1	1	3
80900	-1833.96358233526	2	1	3
81000	-1819.02167236339	1	1	1
81100	-1831.22446268568	1	1	3
81200	-1823.5886805886	1	1	2
81300	-1834.35004684185	2	1	4
81400	-1822.93565528778	1	1	2
81500	-1832.38736987317	1	1	4
81600	-1819.9491355059	1	1	1
81700	-1818.73348455253	1	1	1
81800	-1821.69675925302	1	1	2
81900	-1829.66337187849	3	1	2
82000	-1826.81685830397	1	1	2
82100	-1833.3819452652	2	2	2
82200	-1846.42023999687	4	1	5
82300	-1831.11138637392	3	1	3
82400	-1832.52113771584	3	1	3
82500	-1828.98645584677	2	1	3
82600	-1821.15113914693	1	1	3
82700	-1827.88100632396	3	1	1
82800	-1824.08848244546	1	1	3
82900	-1821.96429923112	1	1	2
83000	-1831.87776028884	1	2	2
83100	-1825.07042113662	1	2	2
83200	-1833.73840797498	1	2	3
83300	-1821.53887272438	1	2	1
83400	-1821.65005184751	1	2	1
83500	-1826.44255688044	1	2	2
83600	-1831.53085293798	1	2	2
83700	-1824.92305587591	2	2	1
83800	-1825.43726554604	2	2	1
83900	-1822.78685901625	1	2	2
84000	-1829.8754037926	2	2	1
84100	-1835.25282703669	2	2	3
84200	-1823.68659898522	2	2	1
84300	-1837.50244967722	3	2	2
84400	-1828.19687702456	2	2	1
84500	-1842.29888173017	2	2	4
84600	-1823.42297499955	1	1	2
84700	-1821.71683748184	2	1	1
84800	-1835.5679603411	1	1	3
84900	-1843.0993523587	4	1	3
85000	-1837.19244924012	2	1	4
85100	-1833.17485802018	2	1	4
85200	-1825.69833924456	1	1	2
85300	-1833.46361214519	1	1	4
85400	-1828.16791571306	1	1	4
85500	-1822.65974828196	2	1	1
85600	-1822.06295980131	1	1	1
85700	-1844.92119195808	3	1	4
85800	-1829.88443129815	3	1	2
85900	-1857.12587255396	6	1	5
86000	-1850.92826151924	6	1	3
86100	-1847.79721782155	7	1	2
86200	-1826.71017391263	1	1	3
86300	-1828.02320171876	2	1	2
86400	-1824.52506041011	2	1	1
86500	-1819.96861825464	1	1	1
86600	-1830.03752527929	1	1	3
86700	-1850.39299721474	5	1	3
86800	-1827.24390205046	1	1	3
86900	-1826.82703584862	2	1	2
87000	-1821.20674202233	1	1	1
87100	-1826.67151798395	2	1	2
87200	-1827.52385281527	1	1	2
87300	-1823.77326906744	1	1	2
87400	-1820.92986049192	1	1	2
87500	-1825.12651067003	2	1	2
87600	-1828.09491871353	1	1	3
87700	-1837.97426899697	4	1	2
87800	-1849.0463120062	4	1	4
87900	-1831.74310570481	2	1	3
88000	-1828.38476359617	3	1	2
88100	-1834.92733461045	2	1	5
88200	-1867.85123196815	4	1	7
88300	-1833.63612428164	3	1	2
88400	-1835.08601802461	1	1	4
88500	-1828.65047875223	1	1	4
88600	-1825.88643179869	1	1	3
88700	-1829.39516946965	1	1	4
88800	-1828.42499906797	2	1	2
88900	-1822.25558631826	1	1	2
89000	-1828.59668546596	1	1	2
89100	-1838.21156649175	3	1	3
89200	-1828.14868554055	1	1	2
89300	-1828.36412414646	3	1	2
89400	-1828.08532602192	1	1	3
89500	-1830.20308028257	2	1	2
89600	-1839.84126505457	1	1	4
89700	-1825.79185491628	1	1	2
89800	-1826.97696626435	1	1	3
89900	-1828.84134750794	1	1	3
90000	-1821.05830220401	1	1	2
90100	-1825.56756736112	3	1	2
90200	-1826.08564413519	1	1	4
90300	-1824.85823584681	1	1	3
90400	-1823.13418406375	1	1	2
90500	-1833.71208070713	2	1	3
90600	-1829.62016367688	2	1	2
90700	-1833.53796312941	2	1	3
90800	-1835.62436228826	1	1	4
90900	-1835.93923559493	1	1	4
91000	-1826.96853338267	1	1	2
91100	-1829.34261777426	1	1	2
91200	-1823.63852767823	1	1	0
91300	-1828.24151863766	1	1	3
91400	-1848.53919606114	2	1	5
91500	-1833.29203675432	2	1	3
91600	-1828.90430364098	3	1	1
91700	-1839.55077011515	3	2	2
91800	-1844.04613447575	5	1	2
91900	-1841.41062060822	3	1	4
92000	-1835.48116834236	2	1	3
92100	-1834.16518537305	4	1	2
92200	-1843.67858543162	4	1	3
92300	-1839.79302586802	2	1	4
92400	-1842.13346787656	3	1	4
92500	-1824.41581031628	1	1	2
92600	-1833.03534378661	3	1	3
92700	-1821.20957119989	1	1	2
92800	-1838.9089994138	1	1	4
92900	-1832.68008995196	2	1	3
93000	-1830.80745049693	2	1	3
93100	-1823.97398270996	1	1	2
93200	-1828.32967916979	2	1	2
93300	-1829.65771014909	2	1	3
93400	-1825.69756828419	1	1	3
93500	-1834.31185636011	3	1	3
93600	-1826.67396350139	1	1	3
93700	-1827.90006087902	2	1	3
93800	-1824.617283734	1	1	2
93900	-1827.00125326209	1	1	3
94000	-1834.57073576066	2	1	3
94100	-1824.49460700183	1	1	2
94200	-1828.58792241686	1	1	3
94300	-1832.73296936046	2	1	2
94400	-1830.66209369544	2	1	2
94500	-1838.89899202868	2	1	4
94600	-1833.69036317377	2	1	4
94700	-1828.77594771388	3	1	1
94800	-1835.39407931153	4	1	2
94900	-1833.06699378527	1	1	3
95000	-1822.82528116255	1	1	3
95100	-1825.41307013565	1	1	3
95200	-1841.56376504862	3	1	4
95300	-1831.25190886248	1	1	4
95400	-1822.45896641306	1	1	1
95500	-1821.68219501332	1	1	2
95600	-1831.75497840218	1	1	3
95700	-1835.22924862297	2	1	4
95800	-1832.139043571	2	1	3
95900	-1836.03462167173	2	1	4
96000	-1826.71480652564	2	1	1
96100	-1841.48871498328	3	1	4
96200	-1834.14987361917	2	1	4
96300	-1830.78588111257	2	1	3
96400	-1827.31093817285	1	1	3
96500	-1822.11585239145	2	1	1
96600	-1835.25664340574	1	1	4
96700	-1825.79164534952	1	1	2
96800	-1821.56469242695	1	1	2
96900	-1823.32586580266	1	1	2
97000	-1826.79267151214	1	1	3
97100	-1823.88978037646	1	1	3
97200	-1836.46234188549	2	1	4
97300	-1825.47351744219	2	1	1
97400	-1830.7792346798	1	1	4
97500	-1834.84978101513	1	1	4
97600	-1820.22304598281	1	1	1
97700	-1821.86806722619	1	1	2
97800	-1833.00360237218	1	1	4
97900	-1833.51751024308	1	1	4
98000	-1840.01309171697	4	1	3
98100	-1839.91232773354	2	1	5
98200	-1849.32280537584	1	1	6
98300	-1829.81545320768	1	1	3
98400	-1828.87462367391	2	1	2
98500	-1835.77852964364	4	1	3
98600	-1841.6781547894	1	1	5
98700	-1832.89519184036	2	1	3
98800	-1821.95284874992	1	1	1
98900	-1823.60437263836	1	1	1
99000	-1824.10072916778	1	1	2
99100	-1826.39575957097	1	1	3
99200	-1821.31852512185	1	1	1
99300	-1818.72364420267	1	1	1
99400	-1828.70310516098	2	1	3
99500	-1819.11061993045	2	1	1
99600	-1826.04448670827	1	1	2
99700	-1828.50283916	1	1	2
99800	-1829.25250374699	1	1	3
99900	-1836.76030375747	4	1	3
1e+05	-1822.27950374503	1	1	1
100100	-1830.95930967671	2	1	1
100200	-1829.42972207849	3	1	2
100300	-1830.85314827397	1	1	3
100400	-1831.34981383656	2	1	3
100500	-1837.98572226541	1	1	3
100600	-1835.3360240121	4	1	2
100700	-1833.75464478471	3	1	3
100800	-1822.1379744322	1	1	1
100900	-1833.36224439372	2	1	3
101000	-1840.33171965092	2	1	4
101100	-1844.93839702138	1	1	6
101200	-1837.07158497213	1	1	4
101300	-1823.58495128325	1	1	2
101400	-1834.05026378822	3	1	2
101500	-1827.73463032673	2	1	1
101600	-1849.8238980082	4	1	4
101700	-1832.01900573605	2	1	4
101800	-1832.0938594167	2	1	4
101900	-1830.08396397183	1	1	4
102000	-1830.75341589788	1	1	4
102100	-1843.46015450495	1	1	6
102200	-1842.1715926859	3	1	5
102300	-1821.95303687633	1	1	2
102400	-1835.5593755669	3	1	3
102500	-1829.86521013669	3	1	2
102600	-1828.56868218286	2	1	2
102700	-1834.68599463766	1	1	3
102800	-1831.36189843919	1	1	3
102900	-1831.49799119202	2	2	1
103000	-1829.64803311653	1	1	3
103100	-1834.92727492086	3	1	2
103200	-1831.13445724137	2	1	2
103300	-1825.73279384427	1	1	2
103400	-1835.49460840706	2	1	4
103500	-1837.76447949126	2	1	4
103600	-1844.89817445506	4	1	3
103700	-1831.70406298287	1	1	3
103800	-1825.82170064255	1	1	2
103900	-1832.11240320683	1	1	3
104000	-1822.16154085936	1	1	2
104100	-1836.45261669848	2	1	3
104200	-1826.91821891318	2	1	3
104300	-1843.10203289565	4	1	3
104400	-1850.3784809443	2	1	6
104500	-1846.17978268806	2	1	4
104600	-1824.8499409622	1	1	2
104700	-1839.12927461504	2	1	5
104800	-1847.095677366	1	1	6
104900	-1820.74522849445	1	1	1
105000	-1830.18405528742	2	1	2
105100	-1829.62484173071	1	2	2
105200	-1844.34986532585	4	1	4
105300	-1834.7685881809	1	1	5
105400	-1832.80379130068	3	1	2
105500	-1832.67978492208	2	1	3
105600	-1828.10093676022	3	1	1
105700	-1826.99490201721	2	1	2
105800	-1839.8298304948	3	1	3
105900	-1833.57884702135	3	1	3
106000	-1827.51680082232	1	1	4
106100	-1823.3754608664	2	1	1
106200	-1830.19044496577	2	1	3
106300	-1839.09119609741	4	1	2
106400	-1831.66368970013	3	1	2
106500	-1823.18161287016	2	1	1
106600	-1822.27590141089	2	1	1
106700	-1829.82665411264	2	1	3
106800	-1822.52914573472	1	1	2
106900	-1827.21858907414	2	1	2
107000	-1830.97807262884	2	1	2
107100	-1830.71245658131	2	1	3
107200	-1826.98488266226	1	1	3
107300	-1828.60399015041	2	1	2
107400	-1836.22147223829	3	1	2
107500	-1833.05820243717	2	1	3
107600	-1834.09516676347	3	1	2
107700	-1824.49538515364	1	1	3
107800	-1828.57177051441	1	1	3
107900	-1825.58998323452	1	1	2
108000	-1837.55743389895	3	1	4
108100	-1825.29415496422	2	1	2
108200	-1824.83587997222	1	1	3
108300	-1827.60975212427	1	1	3
108400	-1828.85370542658	2	1	3
108500	-1826.03635240482	1	1	2
108600	-1843.76887930059	5	1	4
108700	-1822.47456807652	1	1	3
108800	-1844.95483809977	2	1	5
108900	-1828.08209463587	3	1	1
109000	-1850.43324471888	2	1	6
109100	-1821.52329869901	1	1	2
109200	-1821.15064367654	1	1	1
109300	-1826.68268151843	2	1	2
109400	-1827.95308381483	2	2	2
109500	-1823.89809935533	1	1	1
109600	-1836.15716975299	1	1	4
109700	-1826.00117527129	1	1	2
109800	-1827.08530496204	1	1	3
109900	-1821.06546162801	1	2	1
110000	-1825.40220613474	1	1	2
110100	-1833.9230406936	3	1	3
110200	-1839.76563627647	3	1	4
110300	-1825.75882738929	1	1	3
110400	-1824.15806769639	1	1	2
110500	-1833.2328664363	3	1	2
110600	-1830.9402925927	4	1	1
110700	-1835.10914858555	5	1	1
110800	-1827.48252722685	2	1	2
110900	-1828.9682103646	1	1	3
111000	-1833.81384333018	1	1	4
111100	-1841.31213656076	6	1	1
111200	-1829.45623841784	3	1	1
111300	-1828.47009423288	3	1	2
111400	-1819.46213380198	1	1	1
111500	-1827.33287793312	2	1	2
111600	-1841.61216173006	2	1	5
111700	-1841.9730132226	2	2	4
111800	-1832.08730752746	1	1	4
111900	-1831.84395446739	1	1	4
112000	-1829.79552951202	2	1	3
112100	-1830.33023549001	1	1	3
112200	-1852.57071154912	2	1	6
112300	-1824.20325916432	1	1	3
112400	-1831.67963108876	1	1	4
112500	-1835.82313563234	1	1	5
112600	-1819.67769255907	1	1	1
112700	-1828.17802929849	3	1	1
112800	-1829.94910370997	2	1	2
112900	-1826.39067499123	1	1	3
113000	-1830.83530695646	1	1	4
113100	-1842.77646364449	1	1	5
113200	-1826.25792078291	1	1	3
113300	-1841.04237137655	3	1	4
113400	-1822.73528682636	1	1	2
113500	-1821.60849110145	1	1	2
113600	-1825.93862981074	1	1	3
113700	-1822.54455894257	1	1	2
113800	-1840.89567588033	2	1	5
113900	-1842.60292752544	2	1	5
114000	-1828.02190359044	1	1	3
114100	-1822.52897587855	1	1	2
114200	-1836.5061455278	1	3	2
114300	-1823.35090541814	1	1	2
114400	-1824.32447742481	1	1	2
114500	-1820.33847770769	1	1	2
114600	-1822.91722740348	1	1	2
114700	-1823.66791828943	1	1	2
114800	-1837.01509706486	2	1	4
114900	-1822.73630185893	1	1	2
115000	-1823.73101294533	1	1	2
115100	-1825.5603005779	1	1	3
115200	-1819.44168479344	1	1	1
115300	-1835.75760021714	1	2	3
115400	-1833.27107726398	3	2	2
115500	-1830.92268469477	3	1	3
115600	-1822.95971338513	2	1	1
115700	-1821.80600982646	1	1	2
115800	-1825.71842326056	1	1	3
115900	-1826.21741711346	1	1	3
116000	-1838.90039360328	2	1	4
116100	-1826.78445184979	2	1	2
116200	-1841.5125308687	3	1	4
116300	-1825.59176385737	2	1	2
116400	-1856.51309997811	4	2	4
116500	-1834.0234292622	2	1	3
116600	-1838.69242265194	3	1	3
116700	-1831.51808005387	1	1	3
116800	-1850.24577287965	7	1	1
116900	-1836.09736035417	4	1	2
117000	-1832.7816480848	2	1	2
117100	-1827.91386884565	1	1	3
117200	-1827.50219162558	2	1	1
117300	-1826.68372608826	3	1	1
117400	-1837.75225898499	3	1	2
117500	-1858.4041357854	2	1	7
117600	-1822.56813446194	1	1	2
117700	-1842.50239701312	2	1	4
117800	-1824.77950896023	1	1	2
117900	-1819.16425603734	1	1	1
118000	-1830.01160696578	1	1	3
118100	-1826.69319264162	2	1	2
118200	-1840.87867689674	4	2	2
118300	-1826.93632965311	2	1	2
118400	-1832.41728572053	3	1	3
118500	-1824.23980152065	2	1	2
118600	-1839.09184103433	4	1	3
118700	-1830.02310646156	2	1	3
118800	-1836.47021648197	1	1	5
118900	-1831.35751698477	1	1	4
119000	-1836.21336096296	1	2	4
119100	-1842.91933938736	3	2	3
119200	-1831.62173327845	2	1	3
119300	-1844.08572675496	4	1	3
119400	-1841.75651321427	3	2	3
119500	-1840.02345955807	3	1	3
119600	-1834.5189705947	2	1	4
119700	-1831.63460116675	1	1	3
119800	-1828.65994374003	1	1	3
119900	-1843.06535922447	6	1	2
120000	-1828.4840990879	1	1	3
120100	-1822.2947517618	1	1	1
120200	-1837.53457694845	1	1	4
120300	-1831.37015078359	2	1	3
120400	-1827.09444611343	2	1	2
120500	-1826.20991785419	1	1	3
120600	-1825.42006908191	1	1	3
120700	-1824.65934540373	1	1	3
120800	-1832.77455401051	3	1	3
120900	-1827.3799081264	1	1	3
121000	-1824.86964664159	1	1	2
121100	-1835.41086382855	2	1	4
121200	-1826.2142152254	2	1	1
121300	-1837.67536445992	2	1	3
121400	-1820.14061492411	1	1	2
121500	-1834.57656188678	1	1	3
121600	-1825.07433817101	2	1	2
121700	-1819.2420314736	1	1	1
121800	-1831.36126632012	2	1	3
121900	-1830.37774603653	1	1	4
122000	-1833.44877934537	1	1	3
122100	-1830.51918626053	2	1	3
122200	-1830.58136926181	2	1	3
122300	-1826.77212962117	1	1	2
122400	-1830.20410985266	2	1	3
122500	-1829.80170829317	1	1	3
122600	-1821.63657747487	1	1	2
122700	-1829.75644608584	1	1	3
122800	-1835.35111109837	1	1	4
122900	-1847.00605673105	4	1	4
123000	-1830.73823797825	2	1	1
123100	-1829.65487853339	1	1	3
123200	-1825.17555595932	1	1	2
123300	-1827.20489424934	2	1	2
123400	-1837.7546959954	3	1	3
123500	-1826.38644616013	2	1	2
123600	-1825.33775982175	1	1	2
123700	-1819.42796876934	1	1	1
123800	-1830.43459443826	3	1	2
123900	-1838.9086175757	3	1	4
124000	-1829.91928379484	2	1	3
124100	-1822.70874575232	2	1	2
124200	-1823.26008634147	1	1	2
124300	-1819.55865906348	1	1	1
124400	-1834.24120887086	1	1	3
124500	-1829.87803375367	2	1	2
124600	-1827.59698804213	1	1	3
124700	-1820.83027694019	1	1	2
124800	-1821.65880566901	1	1	1
124900	-1823.5820203981	1	1	3
125000	-1832.04808168518	2	1	2
125100	-1835.35011548872	3	1	2
125200	-1833.4827253272	4	1	2
125300	-1836.68362220021	3	1	3
125400	-1834.96980944462	4	1	2
125500	-1834.94586714313	4	1	3
125600	-1827.83339956898	4	1	1
125700	-1830.11629137643	3	1	2
125800	-1846.7301307084	3	1	5
125900	-1839.01304828724	4	1	2
126000	-1838.35496539274	3	1	4
126100	-1822.12305090453	1	1	2
126200	-1836.56087791436	2	1	3
126300	-1843.54694775679	3	1	3
126400	-1833.45528198075	2	1	3
126500	-1825.19350888993	2	1	1
126600	-1829.66291061302	2	1	3
126700	-1821.13630967209	1	1	1
126800	-1822.46099607799	1	1	2
126900	-1822.28296545765	2	1	1
127000	-1828.69667213408	1	1	2
127100	-1826.50739891214	1	1	2
127200	-1819.56159065308	1	1	1
127300	-1824.91253535983	1	1	1
127400	-1830.04589958846	3	1	1
127500	-1826.70526656802	3	1	1
127600	-1838.24928174689	4	1	3
127700	-1823.02244651439	1	1	2
127800	-1832.21094193737	4	1	1
127900	-1832.97227692413	2	1	3
128000	-1846.80766768306	2	1	5
128100	-1834.30274345309	2	1	4
128200	-1831.07311705131	2	1	3
128300	-1833.45985128036	2	1	3
128400	-1843.34423798721	4	1	4
128500	-1823.83090760934	1	1	3
128600	-1820.04739275301	1	1	1
128700	-1822.8956562914	1	1	2
128800	-1834.07565862843	3	1	2
128900	-1820.86106433329	2	1	1
129000	-1834.90642103255	2	1	3
129100	-1824.58639075153	2	1	2
129200	-1827.53190165732	2	1	2
129300	-1833.88374768152	2	1	3
129400	-1823.62761332533	2	1	2
129500	-1830.36026419504	3	1	2
129600	-1822.03401649676	2	1	2
129700	-1824.37589332533	1	1	2
129800	-1834.04223615809	2	1	3
129900	-1823.4663520793	1	1	2
130000	-1825.69969810444	1	1	2
130100	-1824.92586111528	2	1	2
130200	-1835.41127730252	2	1	4
130300	-1830.49330428144	1	1	3
130400	-1829.73728016743	1	1	4
130500	-1835.40152499637	1	1	5
130600	-1845.06399022975	4	1	4
130700	-1827.22432961125	2	1	3
130800	-1834.446124563	2	1	4
130900	-1829.37385917524	2	1	2
131000	-1823.08113580374	1	1	2
131100	-1824.96712524213	2	1	1
131200	-1830.89830371331	2	1	3
131300	-1832.56917221868	3	1	2
131400	-1844.16454056804	4	1	3
131500	-1828.37473022888	1	1	3
131600	-1821.49480503018	1	1	2
131700	-1840.31250269412	2	1	3
131800	-1836.70954582258	2	1	4
131900	-1842.55604427326	2	1	5
132000	-1827.15112443114	1	1	3
132100	-1826.2280133053	1	1	2
132200	-1822.39693243215	1	1	2
132300	-1832.65874930115	3	1	2
132400	-1832.50233145798	2	1	3
132500	-1837.60104362857	2	2	3
132600	-1835.99714141307	3	2	2
132700	-1839.25306913575	3	2	2
132800	-1840.15111585099	3	2	2
132900	-1832.36441736887	3	2	1
133000	-1834.58380319165	2	2	2
133100	-1845.26103985695	2	2	4
133200	-1832.38179853533	2	2	2
133300	-1826.40153394633	2	2	1
133400	-1827.03692469593	2	2	0
133500	-1837.34614789094	4	2	1
133600	-1827.14852756587	2	2	1
133700	-1830.72430982224	3	2	1
133800	-1836.92828660416	2	3	2
133900	-1833.44062535589	2	2	2
134000	-1839.55840310187	4	2	1
134100	-1823.82951092251	3	2	1
134200	-1824.31086764907	3	2	1
134300	-1835.46882116102	4	2	1
134400	-1838.88334794786	6	2	1
134500	-1838.52206964119	3	2	3
134600	-1837.40349553537	4	2	2
134700	-1836.7586106002	4	2	2
134800	-1842.21504356641	6	2	1
134900	-1831.40893148645	3	2	2
135000	-1836.73327224592	5	2	1
135100	-1831.6211138916	2	2	2
135200	-1825.55633366351	2	2	1
135300	-1838.12322989461	3	2	2
135400	-1832.29940249346	3	2	2
135500	-1828.03638154803	2	2	2
135600	-1840.27533148234	4	2	1
135700	-1829.21227815804	2	2	2
135800	-1819.78977395443	1	1	1
135900	-1819.52908158553	1	1	1
136000	-1830.22356068741	2	1	2
136100	-1830.03762529738	2	1	0
136200	-1834.54367060081	3	1	1
136300	-1847.72759118446	2	1	5
136400	-1854.93939149243	5	1	4
136500	-1824.07015547985	1	1	2
136600	-1827.84913471911	2	1	2
136700	-1842.72969738763	2	1	5
136800	-1828.69719652227	1	1	3
136900	-1837.27472225114	3	1	3
137000	-1835.40768976061	1	1	4
137100	-1833.38966303931	2	1	3
137200	-1821.89240687304	1	1	1
137300	-1824.43694331071	1	1	2
137400	-1826.45103688094	1	1	2
137500	-1825.65104292369	1	1	2
137600	-1822.53289009033	1	1	1
137700	-1835.71272053817	2	1	3
137800	-1825.80089916984	2	1	2
137900	-1838.91020415075	3	1	3
138000	-1831.20095238357	1	1	3
138100	-1824.52578154231	1	1	3
138200	-1839.88608111668	2	1	4
138300	-1825.94866634102	1	1	2
138400	-1831.76867214837	3	2	1
138500	-1827.26306175048	2	1	2
138600	-1823.54091942085	1	1	2
138700	-1829.12120402872	1	1	4
138800	-1825.03264222478	1	1	2
138900	-1830.71454008019	1	2	3
139000	-1842.21595629284	2	1	5
139100	-1828.79750401164	2	1	3
139200	-1829.28809794547	2	1	3
139300	-1829.246445521	3	1	1
139400	-1835.81502947636	2	1	3
139500	-1840.82535033728	2	1	4
139600	-1827.46551860806	2	1	2
139700	-1822.49736963908	1	1	2
139800	-1840.06750191772	1	1	5
139900	-1842.68584307975	2	1	5
140000	-1850.10362597241	2	1	6
140100	-1841.35390575506	3	1	4
140200	-1841.82729510767	4	1	2
140300	-1830.9291915142	1	2	2
140400	-1830.13600123418	1	1	3
140500	-1822.11402874951	1	1	1
140600	-1838.74426515537	2	1	5
140700	-1827.52763772101	2	1	3
140800	-1837.56524472334	2	1	4
140900	-1839.01354160235	3	1	3
141000	-1828.91770077145	1	1	3
141100	-1820.56732661787	1	1	1
141200	-1824.77891980145	2	2	1
141300	-1831.02434294318	2	1	3
141400	-1822.35188741276	1	1	2
141500	-1837.66618520153	3	1	3
141600	-1822.97659397688	1	1	3
141700	-1822.75057029972	2	1	1
141800	-1823.11935672132	1	1	2
141900	-1845.8269376666	1	1	5
142000	-1832.34281211212	1	1	4
142100	-1822.66255099553	1	1	2
142200	-1834.82179364381	3	1	3
142300	-1827.79389099817	3	1	2
142400	-1836.48478437635	3	1	3
142500	-1858.66713194895	4	3	4
142600	-1832.34646189923	1	2	3
142700	-1836.99607405979	1	2	4
142800	-1842.00908611901	4	2	2
142900	-1840.24657739412	5	2	1
143000	-1841.21647860768	1	3	3
143100	-1828.92694231618	1	2	2
143200	-1829.37115900198	1	2	2
143300	-1850.39271130347	1	3	4
143400	-1840.39951955439	2	3	2
143500	-1836.64176804012	1	3	2
143600	-1833.49737511386	2	3	1
143700	-1827.52103337183	2	2	1
143800	-1832.54523498354	2	2	2
143900	-1827.98325278927	2	2	1
144000	-1825.31663907667	2	2	1
144100	-1828.69179569446	2	2	2
144200	-1836.05745841097	3	2	1
144300	-1831.72175560686	3	2	1
144400	-1825.3563566944	2	2	1
144500	-1836.10031112307	2	2	2
144600	-1834.91183851076	2	2	3
144700	-1837.00139329147	3	2	2
144800	-1857.70693441662	4	2	6
144900	-1858.97972043186	6	2	4
145000	-1837.18902097076	3	2	3
145100	-1832.15593063648	3	2	2
145200	-1844.53912077761	3	2	4
145300	-1837.48434316429	2	3	2
145400	-1835.57969150393	2	2	3
145500	-1826.07004109231	2	2	1
145600	-1834.50596731685	2	2	3
145700	-1839.03587877882	2	3	3
145800	-1830.15360651151	2	2	2
145900	-1826.82533434404	2	2	1
146000	-1830.44667639077	2	2	2
146100	-1821.91766994226	2	1	2
146200	-1823.39615140936	2	1	1
146300	-1844.90370698011	3	1	6
146400	-1837.61860776673	4	1	3
146500	-1842.31842168937	2	1	5
146600	-1837.37580171286	2	1	4
146700	-1838.53105955789	2	1	5
146800	-1849.20696869665	2	1	6
146900	-1844.53263678973	2	1	5
147000	-1836.9548596699	1	1	5
147100	-1825.28240292567	1	1	3
147200	-1823.74956746264	1	1	2
147300	-1834.73743662728	2	1	3
147400	-1819.47695947729	1	1	1
147500	-1819.66805124816	1	1	1
147600	-1820.22149635899	1	1	1
147700	-1819.94179517396	2	1	1
147800	-1834.35454653892	2	1	4
147900	-1830.11548803582	2	1	3
148000	-1844.56076394612	1	1	6
148100	-1838.78211556636	3	1	4
148200	-1828.48884528428	2	1	3
148300	-1829.45265344577	3	1	3
148400	-1829.36836047118	1	1	4
148500	-1823.68524493741	1	1	2
148600	-1831.15427537197	2	1	3
148700	-1841.3893099753	1	1	4
148800	-1828.01467971621	1	1	3
148900	-1823.90359649073	1	1	1
149000	-1823.43532339992	1	1	1
